CNTRY_MCY_ID,CNTRY_OWNER_CARR_CODE,CNTRY_CNTRY_CODE,CNTRY_COMMNTY_CODE,CNTRY_RGN_ID,CNTRY_INACTIVE,CNTRY_DTL_ID,CNTRY_CREATED_DATE,CNTRY_CREATED_BY,CNTRY_MODIFIED_DATE,CNTRY_MODIFIED_BY,CNTRY_ISO_CNTRY_CODE,CNTRY_GST_APPL_IND,CNTRY_TAX_ID_LENGTH,CNTRY_CMRCL_RGN,CTY_CCY_ID,CTY_OWNR_CARR_CODE,CTY_CTY_CODE,CTY_CTY_NAME,CTY_MTY_ID,CTY_CITY_TYP,CTY_OFFLN_CTY_IND,CTY_REPORTING_CITY,CTY_SALES_LEVEL,CTY_ADRS_ID
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19263,EK,MYR,MYRTLE BEACH,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,14925,EK,AVL,ASHEVILLE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,30400,EK,SBD,San Bernardino,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15215,EK,DTR,DECATUR ISLAND,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26370,EK,CPM,COMPTON CALIFORNIA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16489,EK,GBG,GALESBURG,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17280,EK,HBR,"HOBART MUN., OKLAHOMA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17997,EK,LDJ,"LINDEN, NEW JERSEY",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21163,EK,OGB,"ORANGEBURG, SOUTH CAROLIN",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21349,EK,ONP,"NEWPORT, OREGON",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,26426,EK,CRB,"COLLARENEBRI, N.S.W., AUS",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,15535,EK,DYW,"DALY WATERS, AUSTRALIA",48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,21135,EK,ATG,ATALAYA,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17696,EK,KAF,KARATO,48,,N,,,
293,EK,KE,,70,N,1480702,2005-10-18T09:54:39.000,S140475,2006-04-20T12:13:38.000,SYS_TEMP,,,,AFR,16421,EK,GAS,"GARISSA, KENYA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19667,EK,MSI,MASALEMBO,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,30819,EK,PNW,"PENEDO, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,18243,EK,IGU,"IGUASSU FALLS, BRAZIL",48,,N,,,
386,EK,ES,,73,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,EUR,18905,EK,LPA,LAS PALMAS ES,48,,N,,,
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,26152,EK,URM,"URIMAN, VENEZUELA",48,,N,,,
353,EK,BG,,73,N,1480660,,,2006-04-20T11:47:59.000,SYS_TEMP,,,,,16683,EK,GOZ,"GORNA ORJAHOVICA, BULGARI",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30988,EK,XRQ,Hulunbuir,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,23459,EK,RUG,RUGAO,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30768,EK,NLT,Xinyuan,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,17185,EK,HET,"HOHHOT, CHINA",48,,N,,,
499,EK,VN,,76,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,FEA,17944,EK,HPH,"HAIPHONG, VIETNAM",48,,N,,,
307,EK,PT,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,27357,EK,CVU,"CORVO, AZORES IS., PORTUG",48,,N,,,
377,EK,CZ,,73,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,EUR,28288,EK,ZDN,BRNO BUS STATION,48,,N,,,
377,EK,CZ,,73,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,EUR,19632,EK,MKA,"MARIANSKE LAZNE, CZECH RE",48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,27323,EK,COR,CORDOBA,48,,N,,,
449,EK,NE,,70,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,,21371,EK,NIM,NIAMEY NE,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26210,EK,YUK,YELLOWKNIFE BYRON BAY NOR,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,27960,EK,XON,CARLETON,48,,N,,,
452,EK,NO,,71,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,EUR,29133,EK,SSJ,"SANDNESSJOEN, NORWAY",48,,N,,,
301,EK,MY,,76,N,1480722,2005-10-18T09:58:04.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,FEA,24370,EK,BTU,"BINTULU, MALAYSIA",48,,N,,,
441,EK,MR,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,25706,EK,OTL,"BOUTILIMIT, MAURITANIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,21285,EK,NBB,BARRANCOMINAS,48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,21737,EK,NSN,"NELSON, NEW ZEALAND",48,,N,,,
359,EK,BS,,68,N,18681952182,,,2018-07-22T11:42:47.076,BERNASCHINA2,BHS,N,,AMR,16699,EK,GHB,GOVERNORS HARBOR,48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,26409,EK,COH,"COOCH BEHAR, INDIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,28145,EK,UUA,"BUGULMA, RUSSIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,28635,EK,VOZ,"VORONEZH, RUSSIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,19287,EK,NYM,NADYM ,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,20736,EK,MJZ,MIRNY,48,,N,,,
436,EK,MM,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,17973,EK,HEB,"HENZADA, BURMA",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,26626,EK,CPE,"CAMPECHE, MEXICO",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,27134,EK,XAL,"ALAMOS, MEXICO",48,,N,,,
358,EK,BO,,68,N,18681952182,,,2018-07-22T11:42:25.191,BERNASCHINA2,BOL,N,,AMR,29158,EK,BJO,"BERMEJO, BOLIVIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27036,EK,WWR,"WOODWARD, OKLAHOMA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19138,EK,LWV,"LAWRENCEVILLE, ILLINOIS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28910,EK,MPV,MONTPELIER-BARRE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17169,EK,IOW,"IOWA CITY, IOWA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20062,EK,MDJ,"MADRAS, OREGON",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15810,EK,EZM,EASTMAN-DODGE CTY GEORGIA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19047,EK,LXV,"LEADVILLE, COLORADO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26840,EK,AMN,ALMA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21564,EK,OKM,"OKMULGEE (MUNI.), OKLAHOM",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26178,EK,ACQ,"WASECA (MUNI.), MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21898,EK,PNM,PRINCETON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27652,EK,CYT,CAPE YAKATAGA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25069,EK,SVE,SUSANVILLE MUNI CALIFORNI,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15649,EK,GUS,GRISSOM AFB,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17866,EK,KKT,"KENTLAND, INDIANA,",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,18701,EK,UBU,"KALUMBURU, W. AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,23185,EK,RAM,"RAMINGINING, N.T., AUSTRA",48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,25053,EK,TYL,"TALARA, PERU",48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17478,EK,ILQ,ILO            PE,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,30548,EK,DAO,Dabo,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,21544,EK,OSG,OSSIMA,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,24581,EK,WBM,"WAPENAMANDA, PAPUA NEW GU",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,21384,EK,NNX,NUNUKAN,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,25348,EK,TIM,"TEMBAGAPURA, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,20468,EK,PLM,"PALEMBANG, INDONESIA",48,,N,,,
415,EK,KG,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,23847,EK,FRU,"BISHKEK (FRUNZE), KYRGYZS",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,26381,EK,CCI,"CONCORDIA, BRAZIL",48,,N,,,
414,EK,JM,,68,N,1480700,,,2006-04-20T12:12:16.000,SYS_TEMP,,,,,22575,EK,POT,"PORT ANTONIO, JAMAICA",48,,N,,,
413,EK,IS,,73,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,,18509,EK,OPA,"KOPASKER, ICELAND",48,,N,,,
455,EK,PA,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,20384,EK,PTY,PANAMA CITY,48,,N,,,
455,EK,PA,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,26673,EK,CDE,CALEDONIA,48,,N,,,
407,EK,HN,,68,N,18682017504,,,2018-07-22T11:50:23.319,BERNASCHINA2,HND,N,,AMR,22105,EK,SDH,"SANTA ROSA DE COPAN, HOND",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30863,EK,RKZ,Xigaze/Rikaze,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30968,EK,WNH,Wenshan,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,22158,EK,BHY,"BEIHAI, CHINA",48,,N,,,
304,EK,NP,,76,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,WSE,22742,EK,SIF,"SIMRA, NEPAL",48,,N,,,
304,EK,NP,,76,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,WSE,17443,EK,BIT,"BAITADI, NEPAL",48,,N,,,
307,EK,PT,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,30842,EK,QLR,Leiria,48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,30545,EK,CSZ,Coronel Suarez,48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,28981,EK,PRA,PARANA ,48,,N,,,
349,EK,AZ,,76,N,1480657,,,2006-04-20T11:41:31.000,SYS_TEMP,,,,,17910,EK,KVD,GYANDZHA,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,21759,EK,YOG,"OGOKI RIVER, ONTARIO, CAN",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16475,EK,YGA,"GAGNON, QUEBEC, CANADA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25038,EK,YST,"ST. THERESE PT., MAN., CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,27818,EK,XIA,GUELPH,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25495,EK,YHS,"SECHELT, BR. COLUMBIA, CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,23696,EK,YZV,"SEVEN ISLANDS, QUEBEC, CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25001,EK,YQS,ST THOMAS,48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,17426,EK,WGB,"BAHAWALNAGAR, PAKISTAN",48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,22783,EK,KDU,"SKARDU, PAKISTAN",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,28833,EK,CPL,"CHAPARRAL, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,19427,EK,MND,"MEDINA, COLOMBIA",48,,N,,,
383,EK,EC,,68,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,AMR,27260,EK,CUE,"CUENCA, ECUADOR",48,,N,,,
337,EK,IQ,,69,N,1480689,2005-10-20T09:37:24.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,MEG,14797,EK,BGW,BAGHDAD,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,30311,EK,DSA,DONCASTER/SHEFFIELD,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,16916,EK,PSV,PAPA STOUR,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,28202,EK,BUT,"BURTONWOOD, ENGLAND, (U.K",48,,N,,,
382,EK,DZ,,73,N,1480666,,,2006-04-20T11:57:32.000,SYS_TEMP,,,,AFR,25436,EK,TGR,"TOUGGOURT, ALGERIA",48,,N,,,
288,EK,IE,,71,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,18767,EK,KIR,"KILLARNEY, REPUBLIC OF IR",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,26830,EK,AOI,"ANCONA, ITALY",48,,N,,,
321,EK,EG,,69,N,1480668,2005-10-18T10:13:17.000,S140475,2006-04-20T11:58:39.000,SYS_TEMP,,,,AFR,30867,EK,RMF,Marsa Alam,48,,N,,,
344,EK,AN,,68,N,1480657,,,2006-04-20T11:41:30.000,SYS_TEMP,,,,,23510,EK,SAB,SABA ISLAND ,48,,N,,,
305,EK,PH,,76,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,28080,EK,BXU,"BUTUAN, PHILIPPINES",48,,N,,,
314,EK,TH,,76,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,WSE,22538,EK,PRH,"PHRAE, THAILAND",48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,14704,EK,BOM,MUMBAI,48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,21954,EK,SXV,SALEM,48,,N,,,
372,EK,CR,,68,N,18681992891,,,2018-07-22T11:46:51.100,BERNASCHINA2,CRI,N,,AMR,23583,EK,SJO,SAN JOSE,48,,Y,NYC,,
436,EK,MM,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,21698,EK,NYU,NYAUNG-U,48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,23041,EK,QRO,"QUERETARO, MEXICO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15434,EK,ADW,ANDREWS AFB,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21296,EK,BTI,BARTER ISLAND,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25127,EK,WVI,"WATSONVILLE, CALIFORNIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25839,EK,UMT,UMIAT,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22604,EK,ORI,PORT LIONS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19958,EK,MHK,MANHATTN-JCT.C.-FT.RILE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15460,EK,CKN,"CROOKSTON, MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,30352,EK,FTW,Fort Worth,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19490,EK,MFE,MISSION-MCALLEN-EDINBUR,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,26296,EK,AGW,"AGNEW, QUEENSLAND, AUSTRA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,24814,EK,SOI,"SOUTH MOLLE ISLAND, AUSTR",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,21792,EK,PNP,"POPONDETTA, PAPUA NEW GUI",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,22110,EK,SAU,"SAWU, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,22485,EK,PCB,PONDOK CABE,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,14901,EK,ARJ,"ARSO, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19779,EK,NDA,"BANDANAIRA, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,16312,EK,FRC,"FRANCA, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,28510,EK,CAC,"CASCAVEL, BRAZIL",48,,N,,,
325,EK,TR,,72,N,1480865,2005-10-18T11:51:59.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,EUR,30253,EK,GZP,Gazipa¿a,48,,N,,,
369,EK,CI,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AFR,15365,EK,ABO,ABOISSO,48,,N,,,
459,EK,PL,,71,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,19228,EK,LCJ,LODZ,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,27064,EK,ZHA,"ZHANJIANG, CHINA",48,,N,,,
499,EK,VN,,76,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,FEA,30952,EK,VDH,Dong Hoi,48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,27295,EK,UZU,"CURUZU CUATIA, ARGENTINA",48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,20605,EK,MCS,"MONTE CASEROS, ARGENTINA",48,,N,,,
368,EK,CG,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,17490,EK,ION,"IMPFONDO, CONGO REPUBLIC",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,27606,EK,YKK,KITKATLA       BC,48,,N,,,
452,EK,NO,,71,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,EUR,23232,EK,RET,"ROST, NORWAY",48,,N,,,
403,EK,GT,,68,N,18682017504,,,2018-07-22T11:49:38.218,BERNASCHINA2,GTM,N,,AMR,16145,EK,ENJ,"EL NARANJO, GUATEMALA",48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,26881,EK,CJL,"CHITRAL, PAKISTAN",48,,N,,,
