,Unnamed: 0,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,ORG_AIRPORT_CODE,ORG_AIRPORT_NAME,ORG_CNTRY_NAME,ORG_REGION_NAME,DST_AIRPORT_CODE,DST_AIRPORT_NAME,DST_CNTRY_NAME,DST_REGION_NAME,org_hday_flg,dst_hday_flg,EST_CHG_WT,SCH_DEP_DAY,SCH_DEP_MONTH,SCH_DEP_YEAR,Flight_No,ISO_CODE,org,dst,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,CHG_WT_BU_PREDICT
3158,3158,2021-03-08,7098.3,29.496393,7490.0,10000.0,60.0,22523.23,98.458144,0.0,25433.75,87.519461,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,26496.703166180843,8,3,2021,1,2,6,4,14,3,5,
123,123,2020-08-17,12799.54,58.162318,13856.65,102500.0,550.0,100000.0,490.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HKG,International,HONGKONG,FAR EAST,0,0,0.0,17,8,2020,1,2,6,8,20,2,2,
2172,2172,2020-11-21,8469.8,37.015394,8553.5,10000.0,60.0,10000.0,60.0,0.0,28183.14,89.556886,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,29360.998471358645,21,11,2020,1,2,6,4,14,3,5,
7010,7010,2018-12-17,10547.05,63.506001,11601.9,17000.0,90.0,23000.0,120.0,0.0,17870.25,79.826108,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18931.01023284373,17,12,2018,1,16,9,5,14,3,5,
6953,6953,2019-10-07,3294.0,52.4048,8652.0,8000.0,40.0,8000.0,60.0,0.0,23937.07,68.697605,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,27162.776274116743,7,10,2019,1,6,12,5,3,3,5,
8317,8317,2018-07-25,3205.6,18.202085,3206.7,21000.0,120.0,21000.0,120.0,0.0,22524.0,92.822096,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,23058.988951364776,25,7,2018,1,14,4,5,15,3,5,
4340,4340,2019-09-15,1764.0,20.773918,3540.5,20000.0,100.0,22535.05,84.896766,0.0,22535.05,84.896766,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,1,0,25533.306215546047,15,9,2019,1,2,6,16,16,3,5,
910,910,2021-06-29,8655.0,51.592625,8871.0,17000.0,90.0,17000.0,90.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,29,6,2021,1,10,10,5,14,3,4,
2309,2309,2019-12-18,3223.0,17.807657,3620.0,20000.0,100.0,20000.0,100.0,0.0,23541.98,99.729581,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24101.147962761963,18,12,2019,1,14,4,5,15,3,5,
8644,8644,2019-01-11,5786.5,25.460719,6302.5,8000.0,40.0,8000.0,40.0,0.0,46012.13,91.711617,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,52212.62222509167,11,1,2019,1,6,12,5,3,3,5,
3634,3634,2019-06-16,20178.0,95.09,20652.0,20000.0,100.0,30000.0,154.43,0.0,22715.96,104.425749,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,23190.164237146517,16,6,2019,1,9,13,5,16,3,5,
1257,1257,2018-09-26,13575.84,63.06551,13830.2,3000.0,30.0,17000.0,90.0,0.0,7410.82,79.765389,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,7720.540532088123,26,9,2018,1,2,6,4,14,3,5,
4458,4458,2021-07-03,351.5,2.41774,454.0,20000.0,100.0,20000.0,100.0,0.0,38654.17,109.98479,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,43797.05210850536,3,7,2021,1,2,6,16,16,3,5,
1178,1178,2018-05-30,2949.0,11.5659,3032.0,21000.0,120.0,21000.0,120.0,0.0,35272.74,116.142994,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,36009.07175810167,30,5,2018,1,9,13,5,18,3,5,
4652,4652,2018-01-22,5098.7,29.459815,5771.0,3000.0,30.0,6000.0,40.0,0.0,4728.2,73.761677,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,1,4925.805746708065,22,1,2018,1,2,6,4,14,3,5,
3650,3650,2019-12-22,4676.5,30.819942,5683.0,8000.0,40.0,6000.0,40.0,0.0,17889.9,55.843713,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,20300.70310469582,22,12,2019,1,6,12,5,3,3,5,
442,442,2019-01-02,4187.0,23.337167,4187.0,20000.0,100.0,20000.0,100.0,0.0,25884.3,96.036886,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,26499.10263336047,2,1,2019,1,14,4,5,15,3,5,
7437,7437,2018-09-14,6926.46,22.087944,7066.8,11000.0,70.0,26971.89,78.037844,0.0,26971.89,78.037844,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,30280.05243448597,14,9,2018,1,2,6,10,7,3,5,
1399,1399,2021-06-29,9084.84,63.111195,9133.0,20000.0,100.0,20000.0,100.0,0.0,24182.8,93.82,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24757.1886882021,29,6,2021,1,14,4,5,16,3,5,
1457,1457,2019-03-06,8071.9,67.423872,11414.55,10000.0,90.0,16969.8,175.55,0.0,16969.8,75.548862,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,21485.07180983282,6,3,2019,1,17,15,5,15,3,5,
7741,7741,2020-03-14,916.0,5.63528,1030.0,20000.0,100.0,32269.87,107.949581,0.0,32269.87,107.949581,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,1,36563.33011224128,14,3,2020,1,2,6,16,16,3,5,
1054,1054,2021-06-03,4981.55,31.735959,5569.5,20000.0,100.0,30000.0,150.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,3,6,2021,1,10,10,5,18,3,4,
5557,5557,2020-11-13,7447.01,48.159451,9168.0,20000.0,100.0,51078.56,127.801497,0.0,51078.56,127.801497,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,57343.45924879708,13,11,2020,1,2,6,10,18,3,5,
3275,3275,2018-07-25,8391.0,51.903453,10448.95,10000.0,90.0,14196.41,99.45,0.0,4196.41,70.44982,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,5312.97777189481,25,7,2018,1,17,15,5,15,3,5,
7439,7439,2020-01-15,6785.65,43.607899,7456.9,15000.0,60.0,42661.95,108.045868,0.0,42661.95,108.045868,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,47894.533269912434,15,1,2020,1,2,6,10,7,3,5,
3699,3699,2019-04-16,14726.87,85.462947,18268.5,15000.0,60.0,37391.44,100.060778,0.0,37391.44,100.060778,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,41977.583469342935,16,4,2019,1,2,6,10,4,3,5,
3759,3759,2018-01-02,1717.0,7.452947,1717.0,20000.0,120.0,20000.0,120.0,0.0,30040.86,114.722036,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,30754.38904410833,2,1,2018,1,14,4,5,16,3,5,
929,929,2018-06-17,306.5,2.260421,382.0,21000.0,120.0,33526.58,102.252395,0.0,33526.58,102.252395,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,37987.24358277447,17,6,2018,1,2,6,16,18,3,5,
7137,7137,2019-03-02,1519.42,7.006028,1520.5,20000.0,100.0,20000.0,100.0,0.0,39480.39,115.279521,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,40418.12630108206,2,3,2019,1,14,4,5,18,3,5,
1829,1829,2019-10-19,3972.34,31.090293,6353.0,10000.0,90.0,10727.16,90.32,0.0,10727.16,70.32,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,13581.409498966768,19,10,2019,1,17,15,5,15,3,5,
2928,2928,2019-04-21,10146.1,56.04352,11873.9,15000.0,60.0,24232.84,56.5,0.0,24232.84,84.794611,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,27205.05184607044,21,4,2019,1,2,6,10,4,3,5,
6291,6291,2019-07-15,762.0,2.427524,762.0,20000.0,100.0,22673.0,88.227545,0.0,22673.0,88.227545,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,25689.610266011197,15,7,2019,1,2,6,16,16,3,5,
4221,4221,2020-11-23,25871.0,125.25,26590.5,20000.0,100.0,53906.75,200.0,0.0,53906.75,135.546826,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,55032.07374862422,23,11,2020,1,9,13,5,18,3,5,
3546,3546,2020-05-23,4194.2,36.410273,6789.5,20000.0,100.0,17000.0,65.0,0.0,17000.0,65.0,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,21523.30733227015,23,5,2020,1,17,15,5,16,3,4,
7798,7798,2019-04-21,8497.26,28.707523,8593.76,20000.0,100.0,20000.0,100.0,0.0,27438.8,99.130539,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28090.52504167589,21,4,2019,1,14,4,5,15,3,5,
8129,8129,2020-06-02,6602.9,51.054197,9650.5,20000.0,100.0,17000.0,65.0,0.0,17000.0,65.0,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,21523.30733227015,2,6,2020,1,17,15,5,15,3,4,
2011,2011,2019-03-11,2362.0,29.8592,4814.48,8000.0,40.0,10000.0,40.0,0.0,32797.05,77.715449,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,37216.70745839071,11,3,2019,1,6,12,5,3,3,5,
7355,7355,2018-09-02,16688.7,60.736982,17403.8,15000.0,60.0,20434.98,74.169281,0.0,20434.98,74.169281,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,22941.3758508459,2,9,2018,1,2,6,10,4,3,5,
6608,6608,2018-03-19,7209.0,34.6987,7764.0,15000.0,60.0,25500.0,120.0,0.0,18004.8,75.055269,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18380.656994332425,19,3,2018,1,9,13,5,12,3,5,
3219,3219,2018-05-25,9950.28,54.833948,11242.16,7000.0,90.0,13650.05,180.94,0.0,10650.05,80.943832,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,13483.782309061393,25,5,2018,1,17,15,5,15,3,5,
2606,2606,2021-02-05,5341.0,24.64653,5527.0,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,0,0,17736.660114433766,5,2,2021,1,2,6,7,19,3,4,
3264,3264,2018-05-11,16861.75,75.313052,19779.3,17000.0,90.0,24000.0,140.0,0.0,16806.36,83.757485,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17803.968782577504,11,5,2018,1,16,9,5,14,3,5,
4928,4928,2018-05-07,7705.0,14.4,7705.0,20000.0,120.0,20000.0,90.0,0.0,26698.92,104.67497,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30296.80703279645,7,5,2018,1,6,12,5,16,3,5,
7336,7336,2020-01-16,14799.02,76.228396,15829.42,13000.0,90.0,17000.0,90.0,0.0,15468.21,82.14497,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,16114.673175687822,16,1,2020,1,2,6,4,16,3,5,
6464,6464,2019-07-09,1338.77,8.51753,1765.5,10000.0,90.0,5000.0,65.174611,0.0,4109.73,65.174611,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,5203.23422603827,9,7,2019,1,17,15,5,15,3,5,
6,6,2021-04-15,13454.1,39.24433,15089.6,13000.0,60.0,35000.0,120.0,0.0,24815.01,59.549222,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,31417.710981373944,15,4,2021,1,17,15,5,11,3,5,
2980,2980,2020-03-08,14458.0,59.083614,14524.5,20000.0,100.0,34405.6,117.259341,0.0,34405.6,117.259341,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,35123.82988337574,8,3,2020,1,9,13,5,16,3,5,
3361,3361,2021-01-07,27979.2,105.561309,28657.0,17000.0,90.0,35000.0,150.0,0.0,48836.0,123.663832,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,51734.8562964232,7,1,2021,1,16,9,5,14,3,5,
4774,4774,2021-07-30,4269.0,49.48404,8310.0,20000.0,100.0,20000.0,100.0,0.0,38564.02,110.951377,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,43694.90777976716,30,7,2021,1,2,6,16,16,3,5,
1943,1943,2019-08-20,5070.2,28.224517,5322.6,17000.0,90.0,13439.1,67.288024,0.0,13439.1,67.288024,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,14000.760545362797,20,8,2019,1,2,6,4,14,3,5,
5925,5925,2019-08-18,7468.3,34.442469,7468.46,17000.0,90.0,16354.4,75.146108,0.0,16354.4,75.146108,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,17037.899730121902,18,8,2019,1,2,6,4,14,3,5,
1635,1635,2018-09-07,2080.0,10.0,2080.0,20000.0,120.0,20000.0,120.0,0.0,27936.83,98.232515,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28600.384225988106,7,9,2018,1,14,4,5,16,3,5,
8181,8181,2020-06-26,13211.39,64.210127,15442.05,10000.0,60.0,10000.0,60.0,0.0,24565.43,113.293413,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,25592.093452974645,26,6,2020,1,2,6,4,14,3,5,
7446,7446,2020-11-10,1.0,0.023597,4.0,20000.0,100.0,46222.91,120.953293,0.0,46222.91,120.953293,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,52372.80215502632,10,11,2020,1,2,6,16,18,3,5,
6271,6271,2018-02-12,2370.1,8.137762,2385.2,17000.0,90.0,18039.65,86.560719,0.0,18039.65,86.560719,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,19110.46564804183,12,2,2018,1,16,9,5,14,3,5,
2070,2070,2018-07-31,1737.6,4.546763,1738.5,21000.0,120.0,30351.94,96.322994,0.0,30351.94,96.322994,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,34390.22226513279,31,7,2018,1,2,6,16,18,3,5,
3134,3134,2021-08-05,17248.0,54.885758,18220.0,20000.0,100.0,25000.0,100.0,0.0,25902.79,90.313533,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,27440.353803063885,5,8,2021,1,16,9,5,18,3,5,
5160,5160,2018-02-12,49854.08,314.327247,60448.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",AKL,International,NEW ZEALAND,ANZ,1,0,0.0,12,2,2018,1,0,6,1,0,0,0,
7333,7333,2021-07-19,1511.5,8.403529,1514.0,20000.0,100.0,20000.0,100.0,0.0,37849.67,109.036527,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,1,0,42885.51453257778,19,7,2021,1,2,6,16,16,3,5,
6664,6664,2018-04-10,8613.0,55.741038,9900.0,15000.0,60.0,15000.0,70.0,0.0,20801.7,68.963114,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,23604.890791617112,10,4,2018,1,6,12,5,4,3,5,
2242,2242,2021-06-24,5705.4,32.216156,7703.522,13000.0,60.0,999999.0,150.0,0.0,11192.3,28.676707,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,14170.312509115716,24,6,2021,1,17,15,5,11,3,5,
1474,1474,2019-01-27,27293.0,119.276868,27352.0,20000.0,100.0,35500.0,200.0,0.0,30272.3,107.497964,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30904.245686124224,27,1,2019,1,9,13,5,16,3,5,
7201,7201,2020-01-14,8364.0,39.443316,8963.0,20000.0,100.0,20000.0,100.0,0.0,23491.14,94.814371,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24885.550662199174,14,1,2020,1,16,9,5,18,3,5,
1889,1889,2020-12-15,19213.3,91.742834,20793.0,20000.0,100.0,47603.7,115.0,0.0,47603.7,125.842515,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,53442.39992360711,15,12,2020,1,2,6,10,16,3,5,
3435,3435,2020-08-12,31874.0,121.4344,32366.5,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,MLA,Luqa International,MALTA,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18536.76193592565,12,8,2020,1,11,11,5,19,3,4,
6050,6050,2021-08-11,41504.0,112.47926,41747.5,20000.0,100.0,45000.0,140.0,0.0,28582.55,88.909222,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30279.1816863652,11,8,2021,1,16,9,5,18,3,5,
7968,7968,2018-11-06,11133.0,37.418968,11133.0,20000.0,120.0,20000.0,120.0,0.0,33433.13,107.617545,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,34227.232075987486,6,11,2018,1,14,4,5,16,3,5,
3705,3705,2018-12-18,321.0,1.144064,321.0,20000.0,100.0,25650.74,90.26018,0.0,25650.74,90.26018,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,29063.534319886385,18,12,2018,1,2,6,16,18,3,5,
2021,2021,2018-09-22,11616.94,65.91571,14273.81,10000.0,90.0,26262.03,197.75,0.0,26262.03,97.745269,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,33249.74957995874,22,9,2018,1,17,15,5,15,3,5,
4020,4020,2018-10-12,9567.1,59.15062,12443.5,10000.0,90.0,20024.13,90.371138,0.0,20024.13,90.371138,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25352.088473607688,12,10,2018,1,17,15,5,15,3,5,
7619,7619,2019-07-22,7261.81,39.047815,7270.81,17000.0,90.0,9192.24,70.971497,0.0,9192.24,70.971497,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,9576.411449837093,22,7,2019,1,2,6,4,14,3,5,
6929,6929,2021-02-20,421.3,4.239968,720.0,20000.0,100.0,20000.0,100.0,0.0,40448.94,113.358922,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,45830.61369352406,20,2,2021,1,2,6,16,16,3,5,
7464,7464,2020-08-12,10038.79,63.83875,12370.5,20000.0,100.0,20000.0,100.0,0.0,32651.0,104.670659,KWI,International,KUWAIT,"GCC, MIDDLE EAST & IRAN",DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,36268.04974113924,12,8,2020,1,8,8,5,18,3,5,
2658,2658,2018-07-06,1676.6,10.988232,2049.5,10000.0,90.0,12946.33,171.47,0.0,2946.33,71.46994,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,3730.280358369853,6,7,2018,1,17,15,5,15,3,5,
1130,1130,2018-08-02,264.0,1.530794,276.0,21000.0,120.0,19749.65,83.11509,0.0,19749.65,83.11509,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,22377.31272395043,2,8,2018,1,2,6,16,18,3,5,
5857,5857,2020-10-11,18984.241,151.8320467,24745.522,20000.0,100.0,30000.0,142.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",AKL,International,NEW ZEALAND,ANZ,0,0,20284.54539934635,11,10,2020,1,2,6,1,16,3,4,
1819,1819,2018-09-30,18076.5,74.322285,18994.0,17000.0,90.0,19500.0,90.0,0.0,17321.12,78.998144,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18349.284423234945,30,9,2018,1,16,9,5,14,3,5,
5955,5955,2020-01-08,5459.5,29.876153,6621.0,8000.0,40.0,11800.0,50.0,0.0,34337.27,74.634611,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,38964.484077372064,8,1,2020,1,6,12,5,3,3,5,
4318,4318,2021-01-05,108.0,0.668505,111.5,20000.0,100.0,30000.0,150.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,1,0,17736.660114433766,5,1,2021,1,2,6,7,18,3,4,
8596,8596,2019-06-12,2195.69,7.396859,2388.5,10000.0,90.0,3000.0,40.0,0.0,935.98,60.46012,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,1185.0226586387184,12,6,2019,1,17,15,5,15,3,5,
4144,4144,2018-08-29,4819.98,15.515943,5030.5,10000.0,90.0,18767.72,81.595389,0.0,18767.72,81.595389,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,23761.376793293715,29,8,2018,1,17,15,5,15,3,5,
4669,4669,2021-04-07,9816.0,57.85411,10071.0,20000.0,100.0,30000.0,150.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,7,4,2021,1,10,10,5,18,3,4,
1236,1236,2020-10-29,6827.6,35.625639,6901.0,17000.0,90.0,17000.0,90.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,17426.859792857485,29,10,2020,1,10,10,5,14,3,4,
